,id,tweets,date_created
50,1098345440943194113,@Garrax_ @feriademadrid ☠️,2019-02-20 22:15:34
51,1098344738380566534,¡Muy guay la #japanweekend de Madrid 2019! Aunque espero que para la próxima se hayan quemado ya las luces naranjas… https://t.co/AgidzOEcq6,2019-02-20 22:12:46
52,1098342222771175428,@SantiBedate @ismaelmgr https://t.co/TXGbsy7qyb,2019-02-20 22:02:46
53,1098298358882541571,"@_irumass Bueno, en el prado igual hay escenas explícitas sexuales. El jardín de las delicias de “El Bosco” contien… https://t.co/FwMXUpeiuu",2019-02-20 19:08:28
54,1098204295961477121,"@JW_Arte Sentimientos encontrados. Siento que los desnudos, las ilustraciones que incluyan representaciones de pene… https://t.co/Y2cAN9u024",2019-02-20 12:54:42
55,1098203108214231041,@DaTenshiLuluCos @JW_Arte POR FAVOR.,2019-02-20 12:49:59
56,1098202355437326336,"James Cameron, director de 'Avatar', adquirió los hace casi dos décadas los derechos del #manga GUNNM. Fan de la ob… https://t.co/OhoQJsxb20",2019-02-20 12:46:59
57,1098190143683481600,RT @SwiftestNinja: This is the best Naruto mirror run 🔥🔥 https://t.co/iOcIs0h7B3,2019-02-20 11:58:28
58,1097806190388670464,RT @u3u_oO: @jih0296naverco1 https://t.co/jrMtOnN2Mk,2019-02-19 10:32:46
59,1097806108511621120,RT @Sexual_Desire_R: 페미가 수면위에 올라오고 난 뒤 한국 남자들의 행동 https://t.co/O13RsQtcmY,2019-02-19 10:32:27
60,1097804654572945408,RT @GaymerEs: Final Fantasy XIV formará parte del Carnaval Gay y Lésbico de Sídney gracias a la colaboración con SydneyGamers https://t.co/…,2019-02-19 10:26:40
61,1097502113545023488,"RT @kidcoltrane: Descansa en paz, compañero.  https://t.co/GbcSYRbw39",2019-02-18 14:24:29
62,1097494145902567424,@MiguelWrites @XTrujas @MeriStation A mi me gusta de Titanic cuando chocan contra Koholint y se hunde el barco ❤️,2019-02-18 13:52:49
63,1097479767408951296,"@XTrujas @MeriStation @MiguelWrites Totalmente, siempre.
.
.
.
.
.
.
.
.
.
.
.
.
.
Me refería claramente a la tabla XD",2019-02-18 12:55:41
64,1097474754100019200,RT @HellyonWhite: I was commissioned to draw on a security helmet at @Japan_Weekend!! It was so fun! 💕 https://t.co/af7BpH27L6,2019-02-18 12:35:46
65,1097474555520663552,@MeriStation @MiguelWrites El trágico guiño a 'Titanic' 😥,2019-02-18 12:34:58
66,1097474263769075714,@naoko_ace También es una forma de hacer públicas las barbaridades que esta gente dice para que luego no puedan dec… https://t.co/bfRAVrE5qf,2019-02-18 12:33:49
67,1097471458866024448,"Ayer vi la película 📽️ 'Alita: Ángel de combate' y esta es mi opinión sobre ella 👉🏻 https://t.co/WrVfMC4FBM
Me he e… https://t.co/80YgXDPRnH",2019-02-18 12:22:40
68,1096338130356051968,"RT @antonlosada: Esta gente que me amenaza con el triunfo de la derecha, pero de qué coño vais? Dónde creéis que vivís? A quién pretendeis…",2019-02-15 09:19:13
69,1096337785986969601,@Cristina_H_ Margaret Atwood no habría planteado mejor esta distópica situación.,2019-02-15 09:17:51
70,1094897777119805445,"RT @GaymerEs: «Help me, faggot!». Un corto análisis sobre el insulto “marica” y sus diferentes usos, con League of Legends como ejemplo de…",2019-02-11 09:55:46
71,1093445749487083520,RT @ArteEnRuinas: #BuenosDías. Os invitamos a conocer el trabajo de @ArcheoAndrea. Aquí os dejamos la #Entrevista que le hicimos en nuestra…,2019-02-07 09:45:56
72,1093445469089472513,Nunca leí el último libro de Harry Potter porque era asumir que la saga terminaba. Ahora estoy re-descubriendo la f… https://t.co/MQlTg1RWe7,2019-02-07 09:44:49
73,1092763104600043527,"RT @mercedes_dibuja: ¡¡Hola!!  Tengo estupendas noticias y es que el 11 de Febrero se inaugura la exposición ""Inventando Mujeres"" en la Bib…",2019-02-05 12:33:21
74,1092763009653583872,"RT @hm_zubieta: Queridos personajes del Kingdom Hearts 3, tenéis así como UN MONTÓN de plot lines por resolver, más os vale daros prisa que…",2019-02-05 12:32:58
75,1092754024938569730,"RT @cronoCiFi: ✨Convocatoria de manuscritos✨

En el siguiente hilo vamos a explicar cómo será nuestra primera convocatoria oficial de manus…",2019-02-05 11:57:16
76,1089918554949013505,@Elektra_Comic @mwediciones SÍ.,2019-01-28 16:10:07
77,1088028097105010693,"RT @PlayGroundDO: ""Sin consentimiento, no hay cuento de hadas""

Necesaria campaña de @amnistiaespana @amnesty https://t.co/npZysNgpaD",2019-01-23 10:58:07
78,1088026943646253056,"Estoy releyendo #LosJuegosdelHambre y tengo cosas que decir sobre Katniss Everdeen:
- Temer perder a alguien a quie… https://t.co/BJY3cAeOoz",2019-01-23 10:53:32
79,1085499593612242944,"(1) Varios vecinos de pueblos de la ribera del Ara, en el Sobrarbe aragonés, fueron forzados a abandonar sus casas… https://t.co/mnnaxNptOM",2019-01-16 11:30:45
80,1085473483738492929,"En mi recorrido por la ribera del río Ara (Huesca, Aragón) me tope con Jánovas y su historia. Un #patrimonio que su… https://t.co/H3NJhAgo3E",2019-01-16 09:47:00
81,1083705086944129025,🦋 YAS 🦋 https://t.co/nDo1v7xa5f,2019-01-11 12:40:01
82,1083704949308080130,"RT @GaymerEs: Yuna, Riku y Paine en Final Fantasy X-2 metiéndole la paliza de su vida al “Tidus falso”.|🔗https://t.co/9hgp8IPeZt https://t.…",2019-01-11 12:39:28
83,1075036203261530114,"RT @HispaniaNostra: #ULTIMAHORA 🏆¡CONVOCADOS LOS PREMIOS HISPANIA NOSTRA 2019!🏆
Hispania Nostra y @FBancoSantander convocan los Premios His…",2018-12-18 14:32:58
84,1075035858015846400,La inconsistencia argumental del Shadow of the #TombRaider me está matando. Acabo de entrar en una ruina oculta dur… https://t.co/GAvTOURMfK,2018-12-18 14:31:36
85,1074973378795192321,RT @Noelia_Carrion9: Hola @elespanolcom El 16 de diciembre publicasteis esta noticia sobre la desaparición de #LauraLuelmo Me gustaría sabe…,2018-12-18 10:23:20
